"year","country","population","gdp","per_capita_gdp"
1975,"Belgium",9794.8,121855,12440.7849062768
1975,"Benin",2995.605,2903.6929,969.3177
1975,"Bolivia",4914.316,12364,2515.9147
1975,"Botswana",704.591,862.06032,1223.4904
1975,"Brazil",108879,455918,4187.3823
1975,"Burkina.Faso",5673.472,3798.4743,669.5149
1975,"Burma",30335.03,20125,663.4245
1975,"Burundi",3676.308,1966.3016,534.8577
1975,"Cambodia",7491.268,4342,579.6082
1975,"Cameroon",7521.53,7909.7553,1051.6152
1975,"Cape.Verde",280.259,147.063686,524.7421
1975,"Central.Africa.Republic",2057.734,1608.7347,781.7991
1975,"Chad",4144.061,2301,555.2524
1975,"Chile",10251.542,43807.839,4273.293
1975,"China",916395,798346,871.1811
1975,"Colombia",24125,87347,3620.601
1975,"Comoro.Islands",272.685,219.25564,804.062
1975,"Congo",1453.65,3185.1134,2191.1144
1975,"Costa.Rica",1991.58,8755,4396.0072
1975,"Cote.d.Ivoire",7030.905,12400.082,1763.6538
1975,"Cuba",9290.074,22336,2404.2866
1975,"Denmark",5059.861,68921,13621.125165296
1975,"Djibouti",207.959,429.52777,2065.4445
1975,"Dominican.Rep.",5048.499,10659,2111.321
1975,"Ecuador",6871.698,23772,3459.407
1975,"Egypt",36952.5,52501.48,1420.783
1975,"El.Salvador",4071.179,10193,2503.6973
1975,"Equatorial.Guinea",213.292,276,1294.0007
1975,"Eritrea.and.Ethiopia",35396.905,21580.333,609.6672
1975,"Finland",4711.439,53905,11441.3027527259
1975,"France",53955,699106,12957.205078306
1975,"Gabon",647.436,6089.6037,9405.723
1975,"Gambia",570.02,598.2964,1049.606
1975,"Germany",78682.325,947383,12040.6075951619
1975,"Ghana",10117.862,12616.245,1246.928
1975,"Guatemala",5910,20164,3411.8443
1975,"Guinea",4018.826,2075.8813,516.5392
1975,"Guinea.Bissau",680.919,629.89562,925.0669
1975,"Haiti",4827,4995,1034.8042
1975,"Honduras",2857.54,4949,1731.9093
1975,"Hong.Kong",4395.8,30729,6990.5364
1975,"India",607000,544683,897.3361
1975,"Indonesia",131218.75,196374,1496.5392
1975,"Iran",33265.38,195684,5882.5121
1975,"Iraq",11117.804,47976.715,4315.305
1975,"Israel",3354.242,34038.4155,10147.871
1975,"Italy",55571.894,596946,10741.8689022908
1975,"Jamaica",2104.879,8093,3844.8766
1975,"Japan",111573.12,1265661,11343.7811
1975,"Jordan",1802.96,4656.9772,2582.962
1975,"Kenya",13433.414,12652.2376,941.8483
1975,"Kuwait",1006.892,18286.8348,18161.665
1975,"Laos",3161.118,2477,783.5835
1975,"Lebanon",3098.996,10723.771,3460.4018
1975,"Lesotho",1195.487,854.69612,714.9355
1975,"Liberia",1616.234,2017,1247.9629
1975,"Libya",2569.606,14172,5515.2424
1975,"Madagascar",7603.79,8564.0697,1126.2896
1975,"Malawi",5317.309,3116.9901,586.1969
1975,"Malaysia",12267.303,32489,2648.4224
1975,"Mali",6217.503,3831.2301,616.2008
1975,"Mauritania",1404.403,1351.02249,961.9906
1975,"Mauritius",885.461,3514.456,3969.069
1975,"Mexico",60678.04,312998,5158.3402
1975,"Mongolia",1445.6,1319,912.4239
1975,"Morocco",17687.376,32385,1830.9669
1975,"Mozambique",10432.604,14643.4129,1403.6201
1975,"Namibia",915.325,3051.6247,3333.925
1975,"Nepal",13155.605,8518,647.4807
1975,"Netherlands",13653.438,182596,13373.6279463092
1975,"New.Zealand",3117.8,38937,12488.614
1975,"Nicaragua",2394.786,7493,3128.8808
1975,"Niger",5419.038,3570.4664,658.8746
1975,"Nigeria",64421.5,82903.781,1286.8962
1975,"North.Korea",15801.308,44891,2840.9673
1975,"Norway",4007.313,49175.0113007241,12271.3177884343
1975,"Oman",913.285,3897.09231,4267.1152
1975,"Pakistan",74711.54,73043,977.6669
1975,"Panama",1749,7338,4195.5403
1975,"Paraguay",2852,6328,2218.7938
1975,"Peru",15161.2,65587,4325.9771
1975,"Philippines",44336.84,90150,2033.2977
1975,"Portugal",9411.09,61334,6517.20470211208
1975,"Puerto.Rico",2935.124,20388,6946.2142
1975,"Qatar",169.163,5822.8135,34421.319
1975,"Rwanda",4356.863,3510.1013,805.6488
1975,"Sao.Tome.and.Principe",81.607,116,1421.4467
1975,"Saudi.Arabia",7204.82,84923.5168,11787.042
1975,"Senegal",4989.168,6965.2747,1396.0794
1975,"Seychelles",59.626,197.188241,3307.0849
1975,"Sierra.Leone",3030.32,3407.7346,1124.5461
1975,"Singapore",2262.6,14549,6430.213
1975,"Somalia",4127.771,4960,1201.617
1975,"South.Africa",25815.14,110252.64,4270.851
1975,"South.Korea",35281,111548,3161.7018
1975,"Spain",35563.535,296824,8346.30190727665
1975,"Sri.Lanka",13779.193,21047,1527.4479
1975,"Sudan",16056.068,14611.794,910.0481
1975,"Swaziland",520.864,1282.31906,2461.9076
1975,"Sweden",8193,119413,14575.0030513853
1975,"Switzerland",6403.5,110294,17224.0181150933
1975,"Syria",7415.548,41305.73,5570.1521
1975,"T.and.Tobago",1006.931,9181,9117.8045
1975,"Taiwan",16061,56560,3521.574
1975,"Tanzania",16147.863,9693.0379,600.2675
1975,"Thailand",42272,82799,1958.7197
1975,"Three.Small.Afr.",120.805,172,1423.7821
1975,"Togo",2203.646,2326.06475,1055.5528
1975,"Tunisia",5703.966,13952.238,2446.0591
1975,"Turkey",40529.8,157855,3894.7887
1975,"UAE",522.571,13307.2715,25465.002
1975,"UK",56215,665984,11847.0870764031
1975,"Uganda",10952.422,8541.0301,779.8303
1975,"Uruguay",2844,15406,5417.018
1975,"Venezuela",12674.987,132728,10471.6478
1975,"Vietnam",48075.21,34130,709.9293
1975,"W.Bank.and.Gaza",1255,2797,2228.6853
1975,"X24.Sm.E.Asia",5247.285,12835.194,2446.0638
1975,"Yemen",7934.497,14151.5579,1783.5482
1975,"Zaire",25032.766,19040.701,760.6311
1975,"Zambia",4923.73,5124.34,1040.7435
1975,"Zimbabwe",6341.797,8890,1401.8109
1975,"canada",23209.2,332269,14316.2625165882
1975,"usa",215973,3516825,16283.6326763068
1976,"Afghanistan",14501.369,10694,737.4476
1976,"Algeria",16634.618,43387.07,2608.2398
1976,"Angola",5943.466,5669,953.8205
1976,"Argentina",26531.28,211327,7965.202
1976,"Australia",13915.5,188678,13558.837
1976,"Austria",7565.525,92307,12201.0038959623
1976,"Bahrain",273.661,1180.3431,4313.158
1976,"Bangladesh",77821.37,42098,540.9568
1976,"Belgium",9811,128743,13122.3116909591
1976,"Benin",3080.268,3028.7583,983.2775
1976,"Bolivia",4955.744,13118,2647.0294
1976,"Botswana",741.273,1024.06226,1381.4914
1976,"Brazil",111603,498823,4469.62
1976,"Burkina.Faso",5764.606,3761.1123,652.4491
1976,"Burma",30871.59,21350,691.5744
1976,"Burundi",3749.077,2121.1553,565.7807
1976,"Cambodia",7227.154,4650,643.4068
1976,"Cameroon",7721.125,8060.6047,1043.9676
1976,"Cape.Verde",282.516,146.997857,520.3169
1976,"Central.Africa.Republic",2111.993,1678.7219,794.852
1976,"Chad",4234.743,2267,535.3335
1976,"Chile",10432.214,45349.101,4347.026
1976,"China",930685,793568,852.6709
1976,"Colombia",24638,91488,3713.2884
1976,"Comoro.Islands",280.815,194.2026,691.5677
1976,"Congo",1494.47,3198.9747,2140.5412
1976,"Costa.Rica",2048.557,9231,4506.0987
1976,"Cote.d.Ivoire",7334.543,13885.71,1893.1936
1976,"Cuba",9420.906,22974,2438.619
1976,"Denmark",5072.596,73382,14466.3600255175
1976,"Djibouti",217.219,467.9701,2154.37
1976,"Dominican.Rep.",5175.585,11377,2198.206
1976,"Ecuador",7072.687,26075,3686.7177
1976,"Egypt",37736.99,60621.66,1606.4255
1976,"El.Salvador",4174.737,10572,2532.3751
1976,"Equatorial.Guinea",190.808,277,1451.7211
1976,"Eritrea.and.Ethiopia",36294.034,22169.5,610.8304
1976,"Finland",4725.664,53676,11358.4038137286
1976,"France",54159,729326,13466.3860115586
1976,"Gabon",687.762,8486.9328,12339.927
1976,"Gambia",588.836,667.6856,1133.9076
1976,"Germany",78298.957,993132,12683.8471168907
1976,"Ghana",10332.93,12170.547,1177.8408
1976,"Guatemala",6051,21654,3578.5821
1976,"Guinea",4100.005,2279.7835,556.0441
1976,"Guinea.Bissau",732.707,660.89311,901.9883
1976,"Haiti",4897,5422,1107.2085
1976,"Honduras",2954.226,5467,1850.5693
1976,"Hong.Kong",4518,35718,7905.7105
1976,"India",620000,551402,889.3581
1976,"Indonesia",134314.13,213675,1590.8602
1976,"Iran",34259.3,229241,6691.3517
1976,"Iraq",11493.995,57735.407,5023.0931
1976,"Israel",3423.635,34480.4729,10071.305
1976,"Italy",55838.536,635737,11385.2734247904
1976,"Jamaica",2133.388,7603,3563.8149
1976,"Japan",112774.84,1315966,11668.9679
1976,"Jordan",1869.657,5789.2509,3096.424
1976,"Kenya",13951.436,13161.991,943.4148
1976,"Kuwait",1071.549,19465.8214,18166.058
1976,"Laos",3175.524,2554,804.2767
1976,"Lebanon",3119.581,10988.801,3522.5247
1976,"Lesotho",1222.874,995.85517,814.3563
1976,"Liberia",1658.886,2096,1263.4985
1976,"Libya",2666.16,17438,6540.4927
1976,"Madagascar",7807.4,8300.4246,1063.1484
1976,"Malawi",5530.771,3269.4168,591.1322
1976,"Malaysia",12553.963,36536,2910.316
1976,"Mali",6365.926,4351.8326,683.6135
1976,"Mauritania",1430.069,1458.78707,1020.0816
1976,"Mauritius",897.811,4086.0194,4551.091
1976,"Mexico",62219.96,326267,5243.7671
1976,"Mongolia",1487.15,1396,938.7083
1976,"Morocco",18042.963,35950,1992.4665
1976,"Mozambique",10769.649,13942.0593,1294.5695
1976,"Namibia",950.488,3220.8812,3388.661
1976,"Nepal",13433.498,8893,662.0018
1976,"Netherlands",13769.913,191194,13884.9098029886
1976,"New.Zealand",3153.55,39887,12648.285
1976,"Nicaragua",2473.102,7880,3186.2818
1976,"Niger",5547.894,3594.6866,647.9371
1976,"Nigeria",66392.898,91926.508,1384.5834
1976,"North.Korea",16069.433,45652,2840.9216
1976,"Norway",4026.152,52058.1696268843,12930.0060273145
1976,"Oman",956.453,4396.97713,4597.1701
1976,"Pakistan",76456.12,76898,1005.7795
1976,"Panama",1792,7458,4161.8304
1976,"Paraguay",2922,6758,2312.7995
1976,"Peru",15573.2,66507,4270.6062
1976,"Philippines",45574.35,98090,2152.3072
1976,"Portugal",9621.97,65566,6814.19709269516
1976,"Puerto.Rico",3026.125,21464,7092.8993
1976,"Qatar",180.95,6262.9187,34611.322
1976,"Rwanda",4502.352,3450.0653,766.2807
1976,"Sao.Tome.and.Principe",84.176,126,1496.8637
1976,"Saudi.Arabia",7620.435,92250.8931,12105.725
1976,"Senegal",5100.499,7586.6374,1487.4304
1976,"Seychelles",60.676,217.38525,3582.7222
1976,"Sierra.Leone",3088.259,3305.0095,1070.1853
1976,"Singapore",2293.3,15588,6797.1918
1976,"Somalia",4238.645,4944,1166.4105
1976,"South.Africa",26467.9,112940.89,4267.09
1976,"South.Korea",35860,124664,3476.4083
1976,"Spain",35996.78,309546,8599.26915685236
1976,"Sri.Lanka",14013.106,21669,1546.3381
1976,"Sudan",16570.074,17301.5272,1044.143
1976,"Swaziland",535.618,1323.92293,2471.7671
1976,"Sweden",8222,121891,14824.9817562637
1976,"Switzerland",6333.313,108745,17170.3182836534
1976,"Syria",7670.214,45834.461,5975.643
1976,"T.and.Tobago",1021.48,10059,9847.4762
1976,"Taiwan",16435,64399,3918.4058
1976,"Tanzania",16625.711,10385.6379,624.6733
1976,"Thailand",43221.02,90391,2091.3666
1976,"Three.Small.Afr.",118.733,182,1532.851
1976,"Togo",2255.413,2314.6295,1026.2553
1976,"Tunisia",5859.294,15053.833,2569.2231
1976,"Turkey",41471.75,171601,4137.781
1976,"UAE",598.023,15308.2205,25598.046
1976,"UK",56206,680933,12114.9521403409
1976,"Uganda",11242.107,8605.505,765.4708
1976,"Uruguay",2861,16026,5601.538
1976,"Venezuela",13082.017,142978,10929.3544
1976,"Vietnam",49273.02,39879,809.3477
1976,"W.Bank.and.Gaza",1295,2958,2284.1699
1976,"X24.Sm.E.Asia",5368.018,13249.81,2468.2871
1976,"Yemen",8170.521,16362.7933,2002.6622
1976,"Zaire",25741.477,17950.673,697.3443
1976,"Zambia",5067.045,5426.3673,1070.9136
1976,"Zimbabwe",6496.418,8816,1357.0555
1976,"canada",23517.5,350467,14902.3918358669
1976,"usa",218035,3701163,16975.0865686702
1977,"Afghanistan",14880.372,9959,669.2709
1977,"Algeria",17152.804,47319.22,2758.6869
1977,"Angola",6163.714,5799,940.8289
1977,"Argentina",26983.83,224084,8304.381
1977,"Australia",14074.1,190653,13546.372
1977,"Austria",7568.43,96624,12766.716478847
1977,"Bahrain",297.41,1321.72326,4444.112
1977,"Bangladesh",80313.52,42525,529.4875
1977,"Belgium",9821.8,129549,13189.9448166324
1977,"Benin",3168.267,3199.1373,1009.7436
1977,"Bolivia",5079.716,13670,2691.0953
1977,"Botswana",781.472,1060.9627,1357.6465
1977,"Brazil",114373,522154,4565.3607
1977,"Burkina.Faso",5891.063,4026.7979,683.5435
1977,"Burma",31407.91,22625,720.3599
1977,"Burundi",3834.415,2383.2154,621.533
1977,"Cambodia",6991.474,5016,717.4453
1977,"Cameroon",7962.216,8519.7116,1070.0176
1977,"Cape.Verde",285.691,147.919473,517.7604
1977,"Central.Africa.Republic",2167.513,1815.7803,837.7252
1977,"Chad",4327.777,2098,484.7754
1977,"Chile",10599.793,49819.922,4700.084
1977,"China",943455,843097,893.6271
1977,"Colombia",25119,95283,3793.2641
1977,"Comoro.Islands",304.739,190.30361,624.4807
1977,"Congo",1536.889,2933.6311,1908.8113
1977,"Costa.Rica",2108.457,10055,4768.8902
1977,"Cote.d.Ivoire",7642.397,14540.696,1902.6356
1977,"Cuba",9537.988,24038,2520.238
1977,"Denmark",5088.419,74573,14655.4361973729
1977,"Djibouti",228.694,410.26159,1793.9325
1977,"Dominican.Rep.",5302.8,11930,2249.755
1977,"Ecuador",7278.866,27731,3809.7967
1977,"Egypt",38783.86,68529.67,1766.9636
1977,"El.Salvador",4282.586,11189,2612.6737
1977,"Equatorial.Guinea",192.675,281,1458.4144
1977,"Eritrea.and.Ethiopia",37130.441,22775.5,613.3916
1977,"Finland",4738.902,53808,11354.528960506
1977,"France",54378,756545,13912.7036669241
1977,"Gabon",706.489,6731.907,9528.679
1977,"Gambia",608.274,700.8144,1152.1361
1977,"Germany",78160.773,1021710,13071.9024490712
1977,"Ghana",10538.035,12449.851,1181.4206
1977,"Guatemala",6197,23344,3766.984
1977,"Guinea",4183.359,2331.5433,557.3376
1977,"Guinea.Bissau",745.228,613.65094,823.4405
1977,"Haiti",4969,5448,1096.3977
1977,"Honduras",3055.235,6047,1979.2258
1977,"Hong.Kong",4583.7,39908,8706.5035
1977,"India",634000,593834,936.6467
1977,"Indonesia",137487.45,230338,1675.3384
1977,"Iran",35350.26,226315,6402.0746
1977,"Iraq",11882.916,59319.611,4992.0079
1977,"Israel",3495.918,34480.4729,9863.067
1977,"Italy",56059.245,654108,11668.1557163319
1977,"Jamaica",2156.814,7443,3450.9234
1977,"Japan",113872.47,1373741,12063.855
1977,"Jordan",1937.652,6166.3643,3182.39
1977,"Kenya",14500.404,14368.6728,990.9153
1977,"Kuwait",1140.357,18721.6384,16417.349
1977,"Laos",3208.346,2633,820.6721
1977,"Lebanon",3116.929,11260.457,3612.6767
1977,"Lesotho",1251.669,1171.59431,936.0257
1977,"Liberia",1703.381,2079,1220.5138
1977,"Libya",2721.783,18904,6945.4472
1977,"Madagascar",8011.695,8498.1584,1060.7192
1977,"Malawi",5702.228,3437.3601,602.81
1977,"Malaysia",12845.381,39513,3076.0473
1977,"Mali",6454.823,4648.357,720.137
1977,"Mauritania",1455.644,1439.66002,989.0193
1977,"Mauritius",913.025,4353.2283,4767.918
1977,"Mexico",63759.98,337499,5293.2736
1977,"Mongolia",1528,1479,967.9319
1977,"Morocco",18396.941,37711,2049.8517
1977,"Mozambique",11127.868,14055.4093,1263.082
1977,"Namibia",977.026,3424.1893,3504.706
1977,"Nepal",13722.893,9161,667.5706
1977,"Netherlands",13852.989,196392,14176.8682556523
1977,"New.Zealand",3164.9,37944,11989.004
1977,"Nicaragua",2554.598,8556,3349.255
1977,"Niger",5682.086,3873.2193,681.6545
1977,"Nigeria",68421.168,95277.122,1392.5094
1977,"North.Korea",16325.32,46379,2840.9244
1977,"Norway",4043.205,54279.7555568301,13424.9328334403
1977,"Oman",1004.533,4410.0679,4390.1673
1977,"Pakistan",78152.69,79951,1023.0103
1977,"Panama",1842,7546,4096.6341
1977,"Paraguay",2987,7478,2503.5152
1977,"Peru",15990.1,66470,4156.9474
1977,"Philippines",46850.96,103585,2210.9471
1977,"Portugal",9662.6,69239,7165.66969552708
1977,"Puerto.Rico",3080.828,22867,7422.3553
1977,"Qatar",193.557,5585.5991,28857.644
1977,"Rwanda",4657.072,3628.839,779.2104
1977,"Sao.Tome.and.Principe",86.796,140,1612.9776
1977,"Saudi.Arabia",8128.505,106190.9898,13064.025
1977,"Senegal",5262.5,7382.8571,1402.9182
1977,"Seychelles",61.791,233.995874,3786.8925
1977,"Sierra.Leone",3147.416,3352.9479,1065.3018
1977,"Singapore",2325.3,16797,7223.5841
1977,"Somalia",4354.931,6185,1420.2292
1977,"South.Africa",27129.93,112734.1,4155.34
1977,"South.Korea",36436,137531,3774.5911
1977,"Spain",36439,321868,8833.0634759461
1977,"Sri.Lanka",14249.606,23082,1619.8343
1977,"Sudan",17104.986,19931.7823,1165.2615
1977,"Swaziland",551.425,1363.92664,2473.4581
1977,"Sweden",8252,120149,14559.9854580708
1977,"Switzerland",6316.424,111392,17635.2949073716
1977,"Syria",7932.503,45253.639,5704.8372
1977,"T.and.Tobago",1039.009,10698,10296.3497
1977,"Taiwan",16753,70962,4235.7787
1977,"Tanzania",17129.565,10678.1437,623.3751
1977,"Thailand",44148.29,99304,2249.3286
1977,"Three.Small.Afr.",135.13,193,1428.2543
1977,"Togo",2308.582,2441.08993,1057.398
1977,"Tunisia",6005.061,15567.389,2592.3781
1977,"Turkey",42376.64,179005,4224.1431
1977,"UAE",683.672,17978.0356,26296.288
1977,"UK",56179,695699,12383.6130938607
1977,"Uganda",11541.051,8738.2475,757.1449
1977,"Uruguay",2879,16205,5628.691
1977,"Venezuela",13503.563,151927,11250.8825
1977,"Vietnam",50533.51,41343,818.1304
1977,"W.Bank.and.Gaza",1336,3137,2348.0539
1977,"X24.Sm.E.Asia",5497.38,13471.83,2450.591
1977,"Yemen",8403.99,18167.0027,2161.7116
1977,"Zaire",26483.952,18043.441,681.2972
1977,"Zambia",5216.55,5163.148,989.763
1977,"Zimbabwe",6642.107,8108,1220.697
1977,"canada",23796.4,362245,15222.6807416248
1977,"usa",220239,3868829,17566.5027538265
1978,"Afghanistan",15269.281,10752,704.1589
1978,"Algeria",17685.768,53387.34,3018.661
1978,"Angola",6287.18,6037,960.2079
1978,"Argentina",27440.27,214233,7807.248
1978,"Australia",14248.6,196184,13768.651
1978,"Austria",7562.305,96273,12730.6423107769
1978,"Bahrain",322.535,1423.95199,4414.876
1978,"Bangladesh",82812.76,45657,551.3281
1978,"Belgium",9829.7,133231,13553.9233140381
1978,"Benin",3259.76,3300.6397,1012.5407
1978,"Bolivia",5204.622,14128,2714.5103
1978,"Botswana",822.247,1264.06513,1537.3302
1978,"Brazil",117207,548342,4678.4066
1978,"Burkina.Faso",6025.544,4495.8991,746.14
1978,"Burma",31863.41,24086,755.914
1978,"Burundi",3929.974,2356.8392,599.7086
1978,"Cambodia",6767.162,5484,810.384
1978,"Cameroon",8212.692,8985.3771,1094.0843
1978,"Cape.Verde",288.855,163.652786,566.5569
1978,"Central.Africa.Republic",2224.645,1847.8578,830.6304
1978,"Chad",4424.045,2088,471.9663
1978,"Chile",10759.823,53913.822,5010.661
1978,"China",956165,935083,977.9515
1978,"Colombia",25575,103366,4041.6813
1978,"Comoro.Islands",313.97,196.85722,626.9937
1978,"Congo",1580.962,2883.1366,1823.6596
1978,"Costa.Rica",2192.367,10677,4870.0788
1978,"Cote.d.Ivoire",7954.372,15981.666,2009.1676
1978,"Cuba",9634.028,25527,2649.6705
1978,"Denmark",5104.247,75674,14825.6931923553
1978,"Djibouti",247.883,427.36708,1724.0677
1978,"Dominican.Rep.",5431.308,12207,2247.525
1978,"Ecuador",7489.432,29664,3960.781
1978,"Egypt",40020.46,73795.25,1843.9381
1978,"El.Salvador",4396.275,11935,2714.7983
1978,"Equatorial.Guinea",194.597,306,1572.4806
1978,"Eritrea.and.Ethiopia",37754.295,22523,596.5679
1978,"Finland",4752.528,54934,11558.9008628671
1978,"France",54602,777544,14240.2109812827
1978,"Gabon",726.421,4882.5388,6721.362
1978,"Gambia",628.354,664.71884,1057.8732
1978,"Germany",78066.074,1050404,13455.3199127191
1978,"Ghana",10720.781,13507.643,1259.9495
1978,"Guatemala",6346,24511,3862.433
1978,"Guinea",4268.975,2394.2825,560.8565
1978,"Guinea.Bissau",758.113,694.04551,915.4908
1978,"Haiti",5044,5710,1132.0381
1978,"Honduras",3167.869,6662,2102.991
1978,"Hong.Kong",4667.5,43300,9276.9148
1978,"India",648000,625695,965.5787
1978,"Indonesia",140738.78,240853,1711.3478
1978,"Iran",36510.13,199481,5463.7161
1978,"Iraq",12317.137,70127.397,5693.482
1978,"Israel",3569.78,36143.623,10124.888
1978,"Italy",56240.143,678494,12064.2296375384
1978,"Jamaica",2179.441,7496,3439.4141
1978,"Japan",114912.91,1446165,12584.8783
1978,"Jordan",2006.908,7461.9915,3718.1533
1978,"Kenya",15079.69,15662.9684,1038.6797
1978,"Kuwait",1213.584,20072.0379,16539.471
1978,"Laos",3247.736,2714,835.6591
1978,"Lebanon",3110.678,11538.738,3709.3965
1978,"Lesotho",1281.575,1350.68825,1053.9284
1978,"Liberia",1749.771,2161,1235.0188
1978,"Libya",2796.747,19553,6991.3367
1978,"Madagascar",8224.285,8274.0601,1006.0522
1978,"Malawi",5880.328,3746.7772,637.1715
1978,"Malaysia",13138.53,42970,3270.5333
1978,"Mali",6550.2,4523.682,690.6174
1978,"Mauritania",1483.992,1433.59535,966.0398
1978,"Mauritius",929.367,4519.7845,4863.294
1978,"Mexico",65295.99,365340,5595.1369
1978,"Mongolia",1571.7,1567,997.0096
1978,"Morocco",18758.283,38808,2068.8461
1978,"Mozambique",11466.483,14161.675,1235.0496
1978,"Namibia",997.913,3650.5323,3658.167
1978,"Nepal",14024.053,9563,681.8999
1978,"Netherlands",13936.754,201024,14424.0186775199
1978,"New.Zealand",3165.8,38097,12033.925
1978,"Nicaragua",2609.107,7884,3021.7235
1978,"Niger",5815.607,4393.9544,755.5453
1978,"Nigeria",70483.446,89652.876,1271.9707
1978,"North.Korea",16579.905,47104,2841.0295
1978,"Norway",4058.671,56172.8609545477,13840.2104912046
1978,"Oman",1058.744,4325.73897,4085.727
1978,"Pakistan",80051.3,86406,1079.3828
1978,"Panama",1875,8285,4418.6667
1978,"Paraguay",3054,8297,2716.7649
1978,"Peru",16414.4,66463,4049.0669
1978,"Philippines",48171.78,108942,2261.5315
1978,"Portugal",9698.78,71189,7339.99533962003
1978,"Puerto.Rico",3117.884,24379,7819.085
1978,"Qatar",207.043,6114.183,29530.982
1978,"Rwanda",4818.993,3985.0523,826.9471
1978,"Sao.Tome.and.Principe",89.367,149,1667.2821
1978,"Saudi.Arabia",8708.801,112510.9595,12919.225
1978,"Senegal",5430.859,7092.2198,1305.9112
1978,"Seychelles",62.45,250.354822,4008.8843
1978,"Sierra.Leone",3207.978,3362.5355,1048.1791
1978,"Singapore",2353.6,18245,7751.9545
1978,"Somalia",4679.501,6500,1389.037
1978,"South.Africa",27809.09,116077.18,4174.074
1978,"South.Korea",37019,150442,4063.9131
1978,"Spain",36861.034,332597,9022.99702173303
1978,"Sri.Lanka",14511.088,24523,1689.9491
1978,"Sudan",17712.471,19621.1743,1107.7604
1978,"Swaziland",568.333,1399.32993,2462.1655
1978,"Sweden",8276,119985,14497.9458675689
1978,"Switzerland",6332.568,111847,17662.1869674356
1978,"Syria",8203.499,49201.547,5997.6294
1978,"T.and.Tobago",1055.527,11947,11318.5167
1978,"Taiwan",17090,80608,4716.6764
1978,"Tanzania",17647.395,10987.4602,622.6109
1978,"Thailand",45056.96,109112,2421.646
1978,"Three.Small.Afr.",152.112,204,1341.1171
1978,"Togo",2363.192,2689.30216,1137.9956
1978,"Tunisia",6136.282,16570.978,2700.4915
1978,"Turkey",43274.73,184113,4254.515
1978,"UAE",778.736,17556.6048,22545.002
1978,"UK",56167,720501,12827.8348496448
1978,"Uganda",11850.352,8260.3746,697.0573
1978,"Uruguay",2897,17058,5888.16
1978,"Venezuela",13930.824,155528,11164.3073
1978,"Vietnam",51662.73,41622,805.6485
1978,"W.Bank.and.Gaza",1377,3332,2419.7531
1978,"X24.Sm.E.Asia",5634.617,14174.237,2515.5636
1978,"Yemen",8641.036,19711.1286,2281.1071
1978,"Zaire",27316.663,17022.99,623.1724
1978,"Zambia",5371.218,5195.2067,967.2307
1978,"Zimbabwe",6767.223,8338,1232.1154
1978,"canada",24036.3,376894,15680.2003636167
1978,"usa",222585,4089548,18372.9721230092
1979,"Afghanistan",15555.612,10715,688.8189
1979,"Algeria",18229.932,58193.29,3192.1837
1979,"Angola",6452.546,6184,958.3814
1979,"Argentina",27901.97,229547,8226.91
1979,"Australia",14421.9,206515,14319.542
1979,"Austria",7549.425,101525,13448.0440563354
1979,"Bahrain",336.07,1418.87681,4221.968
1979,"Bangladesh",85361.16,47846,560.5125
1979,"Belgium",9837.2,136350,13860.6514048713
1979,"Benin",3354.798,3565.2708,1062.7379
1979,"Bolivia",5326.981,14125,2651.5957
1979,"Botswana",862.602,1390.96665,1612.5243
1979,"Brazil",120101,587289,4889.9593
1979,"Burkina.Faso",6168.269,4541.5638,736.2785
1979,"Burma",32405.34,25222,778.3285
1979,"Burundi",4119.789,2403.6357,583.4366
1979,"Cambodia",6733.638,5593,830.606
1979,"Cameroon",8461.756,9473.9979,1119.6255
1979,"Cape.Verde",292.276,181.690141,621.6389
1979,"Central.Africa.Republic",2285.053,1744.821,763.5801
1979,"Chad",4524.409,1640,362.4783
1979,"Chile",10922.822,58378.781,5344.661
1979,"China",969005,1007193,1039.4095
1979,"Colombia",26072,108906,4177.1249
1979,"Comoro.Islands",323.557,201.75169,623.543
1979,"Congo",1626.73,3322.7357,2042.5859
1979,"Costa.Rica",2259.714,11207,4959.4772
1979,"Cote.d.Ivoire",8270.975,16282.365,1968.6149
1979,"Cuba",9710.15,26165,2694.6031
1979,"Denmark",5116.8,78356,15313.4771732333
1979,"Djibouti",263.409,444.47257,1687.3856
1979,"Dominican.Rep.",5562.27,12733,2289.173
1979,"Ecuador",7703.577,31274,4059.6725
1979,"Egypt",41257.72,79620.18,1929.8251
1979,"El.Salvador",4508.055,11744,2605.1146
1979,"Equatorial.Guinea",221.299,341,1540.9017
1979,"Eritrea.and.Ethiopia",38221.073,23970.667,627.1584
1979,"Finland",4764.69,58756,12331.5472779971
1979,"France",54836,802491,14634.3825224305
1979,"Gabon",722.911,4814.0437,6659.248
1979,"Gambia",649.096,772.84072,1190.6416
1979,"Germany",78081.292,1092615,13993.3007256079
1979,"Ghana",10878.796,13162.969,1209.9656
1979,"Guatemala",6496,25667,3951.2007
1979,"Guinea",4356.939,2399.7721,550.7931
1979,"Guinea.Bissau",771.376,707.80376,917.5859
1979,"Haiti",5121,6127,1196.446
1979,"Honduras",3278.69,6976,2127.679
1979,"Hong.Kong",4929.7,48289,9795.5251
1979,"India",664000,594510,895.3464
1979,"Indonesia",144073.22,253961,1762.7218
1979,"Iran",37838.55,182267,4816.966
