""	"year"	"country"	"population"	"gdp"	"per_capita_gdp"
"1096"	"1948"	"Finland"	"3912"	"15480.547000000002"	"3957.195040899796"
"1097"	"1948"	"France"	"41110"	"180611.25"	"4393.3653612259795"
"1098"	"1948"	"Germany"	"67295"	"190695"	"2833.7172152463036"
"1099"	"1948"	"Italy"	"46381"	"142074.3953434714"	"3063.2025041174493"
"1100"	"1948"	"Netherlands"	"9800"	"53804"	"5490.204081632653"
"1101"	"1948"	"Norway"	"3201"	"16465.6054527613"	"5143.894237038831"
"1102"	"1948"	"Portugal"	"8256"	"16894"	"2046.26937984496"
"1103"	"1948"	"Spain"	"27437"	"59970"	"2185.73459197434"
"1104"	"1948"	"Sweden"	"6883"	"44037"	"6397.936946099085"
"1105"	"1948"	"Switzerland"	"4582"	"41767.922"	"9115.652989960716"
"1106"	"1948"	"UK"	"50014"	"337376.2359999999"	"6745.635941936256"
"1107"	"1949"	"Austria"	"6943"	"22864.725"	"3293.2053867204377"
"1108"	"1949"	"Belgium"	"8614"	"44735.901000000005"	"5193.394590201997"
"1109"	"1949"	"Denmark"	"4230"	"27471.18"	"6494.368794326241"
"1110"	"1949"	"Finland"	"3963"	"16419.73"	"4143.257633106233"
"1111"	"1949"	"France"	"41480"	"205174.38"	"4946.344744455159"
"1112"	"1949"	"Germany"	"67991"	"223178"	"3282.4638555102883"
"1113"	"1949"	"Italy"	"46733"	"152563.10909366055"	"3264.569128745438"
"1114"	"1949"	"Netherlands"	"9956"	"58546"	"5880.474085978305"
"1115"	"1949"	"Norway"	"3234"	"16904.7579471815"	"5227.197881008504"
"1116"	"1949"	"Portugal"	"8329"	"17129"	"2056.54940569096"
"1117"	"1949"	"Spain"	"27651"	"59583"	"2154.82261039384"
"1118"	"1949"	"Sweden"	"6955"	"45694"	"6569.949676491732"
"1119"	"1949"	"Switzerland"	"4640"	"40630.595"	"8756.59375"
"1120"	"1949"	"UK"	"50312"	"349954.84400000004"	"6955.693353474321"
"1121"	"1950"	"Austria"	"6935.1"	"25702"	"3706.0748943778744"
"1122"	"1950"	"Belgium"	"8639.369"	"47190"	"5462.204473498006"
"1123"	"1950"	"Denmark"	"4271"	"29654"	"6943.104659330368"
"1124"	"1950"	"Finland"	"4008.9"	"17051"	"4253.28643767617"
"1125"	"1950"	"France"	"42518"	"220492"	"5185.850698527683"
"1126"	"1950"	"Germany"	"68374.572"	"265354"	"3880.8871812755187"
"1127"	"1950"	"Italy"	"47105"	"164957"	"3501.9000106145845"
"1128"	"1950"	"Netherlands"	"10113.527"	"60642"	"5996.127760374793"
"1129"	"1950"	"Norway"	"3265.126"	"17728.0343770431"	"5429.510033316662"
"1130"	"1950"	"Portugal"	"8442.75"	"17615"	"2086.40549583963"
"1131"	"1950"	"Spain"	"28062.963"	"61429"	"2188.97056593775"
"1132"	"1950"	"Sweden"	"7014"	"47478"	"6769.033361847733"
"1133"	"1950"	"Switzerland"	"4694"	"42545"	"9063.698338304219"
"1134"	"1950"	"UK"	"50127"	"347850"	"6939.3739900652345"
"1135"	"1951"	"Austria"	"6935.451"	"27460"	"3959.367602770173"
"1136"	"1951"	"Belgium"	"8678.386"	"49874"	"5746.921144092922"
"1137"	"1951"	"Denmark"	"4303.62"	"29852"	"6936.486028041509"
"1138"	"1951"	"Finland"	"4047.3"	"18501"	"4571.195611889408"
"1139"	"1951"	"France"	"42862"	"234074"	"5461.107741122672"
"1140"	"1951"	"Germany"	"68875.884"	"289679"	"4205.811717784994"
"1141"	"1951"	"Italy"	"47418"	"177272"	"3738.495929815682"
"1142"	"1951"	"Netherlands"	"10264.311"	"61914"	"6031.968438992155"
"1143"	"1951"	"Norway"	"3295.871"	"18688.4979267052"	"5670.275907857195"
"1144"	"1951"	"Portugal"	"8490.25"	"18404"	"2167.66290745267"
"1145"	"1951"	"Spain"	"28298.01"	"67533"	"2386.49290179769"
"1146"	"1951"	"Sweden"	"7070"	"49342"	"6979.066478076379"
"1147"	"1951"	"Switzerland"	"4749"	"45990"	"9684.144030322173"
"1148"	"1951"	"UK"	"50290"	"358234"	"7123.3644859813085"
"1149"	"1952"	"Austria"	"6927.772"	"27484"	"3967.2206302401405"
"1150"	"1952"	"Belgium"	"8730.405"	"49486"	"5668.2364678385475"
"1151"	"1952"	"Denmark"	"4334"	"30144"	"6955.23765574527"
"1152"	"1952"	"Finland"	"4090.5"	"19121"	"4674.489671189341"
"1153"	"1952"	"France"	"43184"	"240287"	"5564.2599110781775"
"1154"	"1952"	"Germany"	"69145.952"	"314794"	"4552.6020091530445"
"1155"	"1952"	"Italy"	"47666"	"190541"	"3997.419544329291"
"1156"	"1952"	"Netherlands"	"10381.988"	"63162"	"6083.805914628297"
"1157"	"1952"	"Norway"	"3327.728"	"19347.1498128062"	"5813.921634462372"
"1158"	"1952"	"Portugal"	"8526.05"	"18428"	"2161.37601820304"
"1159"	"1952"	"Spain"	"28549.87"	"73044"	"2558.47049391118"
"1160"	"1952"	"Sweden"	"7125"	"49690"	"6974.035087719299"
"1161"	"1952"	"Switzerland"	"4815"	"46369"	"9630.114226375908"
"1162"	"1952"	"UK"	"50430"	"357585"	"7090.719809637121"
"1163"	"1953"	"Austria"	"6932.483"	"28680"	"4137.045846343943"
"1164"	"1953"	"Belgium"	"8777.873"	"51071"	"5818.152073970539"
"1165"	"1953"	"Denmark"	"4369.28"	"31859"	"7291.590376446463"
"1166"	"1953"	"Finland"	"4139.4"	"19255"	"4651.640334347974"
"1167"	"1953"	"France"	"43495"	"247223"	"5683.9406828371075"
"1168"	"1953"	"Germany"	"69550.236"	"341150"	"4905.087597402257"
"1169"	"1953"	"Italy"	"47957"	"204288"	"4259.81608524303"
"1170"	"1953"	"Netherlands"	"10493.184"	"68652"	"6542.532752689746"
"1171"	"1953"	"Norway"	"3360.888"	"20115.5513947476"	"5985.189448368288"
"1172"	"1953"	"Portugal"	"8578.95"	"19714"	"2297.95021535269"
"1173"	"1953"	"Spain"	"28804.128"	"72806"	"2527.62381836381"
"1174"	"1953"	"Sweden"	"7171"	"50505"	"7042.950773950634"
"1175"	"1953"	"Switzerland"	"4878"	"48001"	"9840.30340303403"
"1176"	"1953"	"UK"	"50593"	"371646"	"7345.798825924535"
"1177"	"1954"	"Austria"	"6940.209"	"31611"	"4554.761967543053"
"1178"	"1954"	"Belgium"	"8819.38"	"53173"	"6029.108622148043"
"1179"	"1954"	"Denmark"	"4406"	"32478"	"7371.311847480708"
"1180"	"1954"	"Finland"	"4186.9"	"20941"	"5001.5524612481795"
"1181"	"1954"	"France"	"43822"	"259215"	"5915.179590160194"
"1182"	"1954"	"Germany"	"69868.115"	"366584"	"5246.799630990474"
"1183"	"1954"	"Italy"	"48299"	"214884"	"4449.036211929853"
"1184"	"1954"	"Netherlands"	"10615.38"	"73319"	"6906.865321825503"
"1185"	"1954"	"Norway"	"3394.246"	"21130.8897923299"	"6225.503334858434"
"1186"	"1954"	"Portugal"	"8632.1"	"20660"	"2393.39210620822"
"1187"	"1954"	"Spain"	"29060.413"	"78335"	"2695.59142191131"
"1188"	"1954"	"Sweden"	"7213"	"52936"	"7338.971301816165"
"1189"	"1954"	"Switzerland"	"4929"	"50705"	"10287.076486102658"
"1190"	"1954"	"UK"	"50765"	"386789"	"7619.206145966709"
"1191"	"1955"	"Austria"	"6946.885"	"35105"	"5053.344052766096"
"1192"	"1955"	"Belgium"	"8868.475"	"55696"	"6280.222924459955"
"1193"	"1955"	"Denmark"	"4439"	"32828"	"7395.359315161072"
"1194"	"1955"	"Finland"	"4234.9"	"22008"	"5196.8169260195045"
"1195"	"1955"	"France"	"44218"	"274098"	"6198.787823963092"
"1196"	"1955"	"Germany"	"70195.612"	"406922"	"5796.972038651077"
"1197"	"1955"	"Italy"	"48633"	"227389"	"4675.611210494932"
"1198"	"1955"	"Netherlands"	"10750.842"	"78759"	"7325.844803597708"
"1199"	"1955"	"Norway"	"3427.409"	"21597.402855180902"	"6301.3789294422995"
"1200"	"1955"	"Portugal"	"8692.6"	"21512"	"2474.74863677151"
"1201"	"1955"	"Spain"	"29318.745"	"81457"	"2778.3249248902"
"1202"	"1955"	"Sweden"	"7262"	"54305"	"7477.967502065547"
"1203"	"1955"	"Switzerland"	"4980"	"54117"	"10866.867469879518"
"1204"	"1955"	"UK"	"50946"	"400850"	"7868.134887920543"
"1205"	"1956"	"Austria"	"6952.359"	"37520"	"5396.729369124926"
"1206"	"1956"	"Belgium"	"8923.845"	"57313"	"6422.455791197629"
"1207"	"1956"	"Denmark"	"4466.471"	"33225"	"7438.758697862362"
"1208"	"1956"	"Finland"	"4281.7"	"22673"	"5295.326622603172"
"1209"	"1956"	"France"	"44657"	"287969"	"6448.462727008084"
"1210"	"1956"	"Germany"	"70602.518"	"436086"	"6176.63522992197"
"1211"	"1956"	"Italy"	"48921"	"237699"	"4858.833629729565"
"1212"	"1956"	"Netherlands"	"10889.351"	"81654"	"7498.51850675031"
"1213"	"1956"	"Norway"	"3459.992"	"22750.005228093"	"6575.1612223649645"
"1214"	"1956"	"Portugal"	"8756"	"22451"	"2564.07035175879"
"1215"	"1956"	"Spain"	"29579.142"	"88083"	"2977.87542316136"
"1216"	"1956"	"Sweden"	"7315"	"56340"	"7701.982228298018"
"1217"	"1956"	"Switzerland"	"5045"	"57710"	"11439.048562933598"
"1218"	"1956"	"UK"	"51184"	"405825"	"7928.747264770241"
"1219"	"1957"	"Austria"	"6965.86"	"39818"	"5716.164263996118"
"1220"	"1957"	"Belgium"	"8989.111"	"58381"	"6494.635565185477"
"1221"	"1957"	"Denmark"	"4487.831"	"35746"	"7965.094942300634"
"1222"	"1957"	"Finland"	"4324"	"23739"	"5490.055504162812"
"1223"	"1957"	"France"	"45152"	"305308"	"6761.782423812899"
"1224"	"1957"	"Germany"	"71019.069"	"461071"	"6492.214084079305"
"1225"	"1957"	"Italy"	"49182"	"251732"	"5118.376641860843"
"1226"	"1957"	"Netherlands"	"11026.383"	"83950"	"7613.557410440033"
"1227"	"1957"	"Norway"	"3491.938"	"23436.094538154102"	"6711.486440525032"
"1228"	"1957"	"Portugal"	"8817.65"	"23445"	"2658.87169483933"
"1229"	"1957"	"Spain"	"29841.614"	"90901"	"3046.11540113078"
"1230"	"1957"	"Sweden"	"7364"	"58154"	"7897.06681151548"
"1231"	"1957"	"Switzerland"	"5126"	"60002"	"11705.423332032775"
"1232"	"1957"	"UK"	"51430"	"412315"	"8017.013416293992"
"1233"	"1958"	"Austria"	"6987.358"	"41272"	"5906.667441399167"
"1234"	"1958"	"Belgium"	"9052.707"	"58316"	"6441.830051497303"
"1235"	"1958"	"Denmark"	"4515.132"	"36551"	"8095.222908211765"
"1236"	"1958"	"Finland"	"4359.8"	"23867"	"5474.333685031424"
"1237"	"1958"	"France"	"45654"	"312966"	"6855.171507425418"
"1238"	"1958"	"Germany"	"71488.167"	"481599"	"6736.76526074588"
"1239"	"1958"	"Italy"	"49476"	"265192"	"5360.012935564719"
"1240"	"1958"	"Netherlands"	"11186.875"	"83701"	"7482.0716241130785"
"1241"	"1958"	"Norway"	"3522.993"	"23436.094538154102"	"6652.3250367383935"
"1242"	"1958"	"Portugal"	"8888.55"	"23753"	"2672.31438198581"
"1243"	"1958"	"Spain"	"30106.188"	"94829"	"3149.81757238744"
"1244"	"1958"	"Sweden"	"7409"	"59605"	"8044.9453367525975"
"1245"	"1958"	"Switzerland"	"5199"	"58732"	"11296.787843816119"
"1246"	"1958"	"UK"	"51652"	"411450"	"7965.809649190738"
"1247"	"1959"	"Austria"	"7014.331"	"42445"	"6051.182928207979"
"1248"	"1959"	"Belgium"	"9103.729"	"60160"	"6608.281068120547"
"1249"	"1959"	"Denmark"	"4546.636"	"39270"	"8637.15503066443"
"1250"	"1959"	"Finland"	"4394.7"	"25285"	"5753.521287004802"
"1251"	"1959"	"France"	"46129"	"321924"	"6978.776908235601"
"1252"	"1959"	"Germany"	"72013.853"	"516821"	"7176.6886296168595"
"1253"	"1959"	"Italy"	"49832"	"281707"	"5653.134532027612"
"1254"	"1959"	"Netherlands"	"11347.639"	"87793"	"7736.675444116614"
"1255"	"1959"	"Norway"	"3552.851"	"24423.995511776302"	"6874.477852230871"
"1256"	"1959"	"Portugal"	"8961.55"	"25039"	"2794.04790465935"
"1257"	"1959"	"Spain"	"30372.877"	"92651"	"3050.45188837396"
"1258"	"1959"	"Sweden"	"7446"	"62219"	"8356.030083266183"
"1259"	"1959"	"Switzerland"	"5259"	"62425"	"11870.127400646512"
"1260"	"1959"	"UK"	"51956"	"428107"	"8239.799060743706"
"1261"	"1960"	"Austria"	"7047.437"	"45939"	"6518.540002556958"
"1262"	"1960"	"Belgium"	"9118.7"	"63394"	"6952.0874686084635"
"1263"	"1960"	"Denmark"	"4581"	"40367"	"8811.831477843265"
"1264"	"1960"	"Finland"	"4429.6"	"27598"	"6230.359400397327"
"1265"	"1960"	"France"	"46584"	"344609"	"7397.582861068177"
"1266"	"1960"	"Germany"	"72480.869"	"558482"	"7705.233225059704"
"1267"	"1960"	"Italy"	"50197.6"	"296981"	"5916.239023379604"
"1268"	"1960"	"Netherlands"	"11486"	"95180"	"8286.609785826224"
"1269"	"1960"	"Norway"	"3581.239"	"25798.249231189602"	"7203.72173741814"
"1270"	"1960"	"Portugal"	"9036.7"	"26711"	"2955.83564796884"
"1271"	"1960"	"Spain"	"30641.187"	"94119"	"3071.64993314391"
"1272"	"1960"	"Sweden"	"7480"	"65764"	"8791.978609625668"
"1273"	"1960"	"Switzerland"	"5362"	"66793"	"12456.732562476687"
"1274"	"1960"	"UK"	"52372"	"452768"	"8645.23027571985"
"1275"	"1961"	"Austria"	"7086.299"	"48378"	"6826.9769593408355"
"1276"	"1961"	"Belgium"	"9165.8"	"66478"	"7252.831176765804"
"1277"	"1961"	"Denmark"	"4609.817"	"42926"	"9311.866392960936"
"1278"	"1961"	"Finland"	"4461.004"	"29701"	"6657.918262346324"
"1279"	"1961"	"France"	"47128"	"363754"	"7718.426413172637"
"1280"	"1961"	"Germany"	"73123.148"	"581487"	"7952.160374714721"
"1281"	"1961"	"Italy"	"50523.2"	"321992"	"6373.151344332901"
"1282"	"1961"	"Netherlands"	"11638.713"	"95455"	"8201.508190811133"
"1283"	"1961"	"Norway"	"3609.8"	"27415.2127121323"	"7594.66250543861"
"1284"	"1961"	"Portugal"	"9031.2"	"28170"	"3119.18681902737"
"1285"	"1961"	"Spain"	"30903.894"	"106187"	"3436.03948421516"
"1286"	"1961"	"Sweden"	"7520"	"69462"	"9236.968085106384"
"1287"	"1961"	"Switzerland"	"5512"	"72200"	"13098.693759071119"
"1288"	"1961"	"UK"	"52807"	"467694"	"8856.666729789611"
"1289"	"1962"	"Austria"	"7129.864"	"49550"	"6949.641676194666"
"1290"	"1962"	"Belgium"	"9218.4"	"69904"	"7583.094680204808"
"1291"	"1962"	"Denmark"	"4646.899"	"45295"	"9747.360551628086"
"1292"	"1962"	"Finland"	"4491.443"	"30627"	"6818.966643904865"
"1293"	"1962"	"France"	"48089"	"387937"	"8067.063153735782"
"1294"	"1962"	"Germany"	"73739.117"	"606292"	"8222.121781035159"
"1295"	"1962"	"Italy"	"50843.2"	"347098"	"6826.8323000912615"
"1296"	"1962"	"Netherlands"	"11805.689"	"101993"	"8639.309404135583"
"1297"	"1962"	"Norway"	"3638.919"	"28187.226503950802"	"7746.043949851811"
"1298"	"1962"	"Portugal"	"9019.8"	"30040"	"3330.45078604847"
"1299"	"1962"	"Spain"	"31158.061"	"118386"	"3799.53040081666"
"1300"	"1962"	"Sweden"	"7562"	"72610"	"9601.957154192012"
"1301"	"1962"	"Switzerland"	"5666"	"75661"	"13353.512177903283"
"1302"	"1962"	"UK"	"53292"	"472454"	"8865.383171958267"
"1303"	"1963"	"Austria"	"7175.811"	"51567"	"7186.226058629471"
"1304"	"1963"	"Belgium"	"9283.1"	"72988"	"7862.459738664885"
"1305"	"1963"	"Denmark"	"4683.579"	"45579"	"9731.660339240569"
"1306"	"1963"	"Finland"	"4523.309"	"31636"	"6993.994882949628"
"1307"	"1963"	"France"	"48799"	"408090"	"8362.67136621652"
"1308"	"1963"	"Germany"	"74340.26"	"623382"	"8385.523537313431"
"1309"	"1963"	"Italy"	"51198.3"	"371822"	"7262.389571528742"
"1310"	"1963"	"Netherlands"	"11965.966"	"105686"	"8832.216304141262"
"1311"	"1963"	"Norway"	"3666.54"	"29265.2021579126"	"7981.694501604402"
"1312"	"1963"	"Portugal"	"9081.6"	"31823"	"3504.11821705426"
"1313"	"1963"	"Spain"	"31429.834"	"130477"	"4151.37413706989"
"1314"	"1963"	"Sweden"	"7604"	"76200"	"10021.041557075223"
"1315"	"1963"	"Switzerland"	"5789"	"79370"	"13710.485403351184"
"1316"	"1963"	"UK"	"53625"	"490625"	"9149.18414918415"
"1317"	"1964"	"Austria"	"7223.801"	"54662"	"7566.9304843807295"
"1318"	"1964"	"Belgium"	"9367"	"78128"	"8340.77079107505"
"1319"	"1964"	"Denmark"	"4720.171"	"49843"	"10559.575066242303"
"1320"	"1964"	"Finland"	"4548.544"	"33235"	"7306.733759198548"
"1321"	"1964"	"France"	"49357"	"435296"	"8819.336669570679"
"1322"	"1964"	"Germany"	"74954.262"	"661273"	"8822.353557426793"
"1323"	"1964"	"Italy"	"51600.2"	"386333"	"7487.044623858048"
"1324"	"1964"	"Netherlands"	"12127.12"	"114446"	"9437.195311005416"
"1325"	"1964"	"Norway"	"3694.339"	"30721.9218602648"	"8315.945521043088"
"1326"	"1964"	"Portugal"	"9122.5"	"33921"	"3718.38859961633"
"1327"	"1964"	"Spain"	"31740.862"	"143308"	"4514.93724398537"
"1328"	"1964"	"Sweden"	"7661"	"81344"	"10617.934995431408"
"1329"	"1964"	"Switzerland"	"5887"	"83541"	"14190.759300152878"
"1330"	"1964"	"UK"	"53991"	"516584"	"9567.965031208905"
"1331"	"1965"	"Austria"	"7270.889"	"56234"	"7734.129898008346"
"1332"	"1965"	"Belgium"	"9448.1"	"80870"	"8559.392893809336"
"1333"	"1965"	"Denmark"	"4758.1"	"52117"	"10953.321704041527"
"1334"	"1965"	"Finland"	"4563.732"	"35002"	"7669.600230688393"
"1335"	"1965"	"France"	"49802"	"456456"	"9165.415043572548"
"1336"	"1965"	"Germany"	"75638.851"	"694798"	"9185.729169788685"
"1337"	"1965"	"Italy"	"51987.1"	"395020"	"7598.423455049426"
"1338"	"1965"	"Netherlands"	"12292"	"120435"	"9797.835990888381"
"1339"	"1965"	"Norway"	"3723.153"	"32353.4110362452"	"8689.788208071277"
"1340"	"1965"	"Portugal"	"9128.85"	"36446"	"3992.39772808185"
"1341"	"1965"	"Spain"	"32084.511"	"152794"	"4762.23558464083"
"1342"	"1965"	"Sweden"	"7734"	"85422"	"11044.996121024049"
"1343"	"1965"	"Switzerland"	"5943"	"86195"	"14503.61770149756"
"1344"	"1965"	"UK"	"54350"	"529996"	"9751.536338546459"
"1345"	"1966"	"Austria"	"7322.066"	"59399"	"8112.327859377395"
"1346"	"1966"	"Belgium"	"9507.8"	"83440"	"8775.952375943962"
"1347"	"1966"	"Denmark"	"4797.5"	"53539"	"11159.770713913496"
"1348"	"1966"	"Finland"	"4580.869"	"35843"	"7824.497928231522"
"1349"	"1966"	"France"	"50254"	"479631"	"9544.135790185856"
"1350"	"1966"	"Germany"	"76206.173"	"715393"	"9387.59908596906"
"1351"	"1966"	"Italy"	"52331.6"	"415639"	"7942.409557514007"
"1352"	"1966"	"Netherlands"	"12454.8"	"123754"	"9936.249478112855"
"1353"	"1966"	"Norway"	"3753.628"	"33577.0279182305"	"8945.219909439747"
"1354"	"1966"	"Portugal"	"9108.8"	"37929"	"4163.99525733357"
"1355"	"1966"	"Spain"	"32451.975"	"164199"	"5059.75368217189"
"1356"	"1966"	"Sweden"	"7808"	"88043"	"11275.998975409835"
"1357"	"1966"	"Switzerland"	"5996"	"88305"	"14727.318212141428"
"1358"	"1966"	"UK"	"54643"	"540163"	"9885.310103764434"
"1359"	"1967"	"Austria"	"7376.998"	"61205"	"8296.735338683839"
"1360"	"1967"	"Belgium"	"9556.5"	"86695"	"9071.835923193637"
"1361"	"1967"	"Denmark"	"4838.8"	"55339"	"11436.513185087211"
"1362"	"1967"	"Finland"	"4605.744"	"36600"	"7946.5988556897655"
"1363"	"1967"	"France"	"50650"	"501799"	"9907.186574531095"
"1364"	"1967"	"Germany"	"76368.453"	"717610"	"9396.681113862554"
"1365"	"1967"	"Italy"	"52667.1"	"445232"	"8453.70259611788"
"1366"	"1967"	"Netherlands"	"12596.822"	"130267"	"10341.259088998797"
"1367"	"1967"	"Norway"	"3786.019"	"35674.7227349447"	"9422.753223093889"
"1368"	"1967"	"Portugal"	"9103"	"40792"	"4481.16005712402"
"1369"	"1967"	"Spain"	"32850.275"	"175227"	"5334.11059724766"
"1370"	"1967"	"Sweden"	"7868"	"91450"	"11623.029994916116"
"1371"	"1967"	"Switzerland"	"6063"	"91008"	"15010.39089559624"
"1372"	"1967"	"UK"	"54959"	"552277"	"10048.890991466365"
"1373"	"1968"	"Austria"	"7415.403"	"63925"	"8620.569913732268"
"1374"	"1968"	"Belgium"	"9589.8"	"90293"	"9415.524828463576"
"1375"	"1968"	"Denmark"	"4867.3"	"57613"	"11836.747272615208"
"1376"	"1968"	"Finland"	"4626.469"	"37442"	"8092.997056718634"
"1377"	"1968"	"France"	"51034"	"523967"	"10267.018066387114"
"1378"	"1968"	"Germany"	"76584.401"	"755463"	"9864.450072541535"
"1379"	"1968"	"Italy"	"52986.6"	"482462"	"9105.35871333507"
"1380"	"1968"	"Netherlands"	"12724.68"	"138627"	"10894.340761417969"
"1381"	"1968"	"Norway"	"3818.983"	"36475.8647723679"	"9551.19851865481"
"1382"	"1968"	"Portugal"	"9115.05"	"44421"	"4873.3687692333"
"1383"	"1968"	"Spain"	"33239.301"	"185747"	"5588.17407141023"
"1384"	"1968"	"Sweden"	"7912"	"95229"	"12036.021233569261"
"1385"	"1968"	"Switzerland"	"6132"	"94272"	"15373.776908023483"
"1386"	"1968"	"UK"	"55214"	"574775"	"10409.950374904916"
"1387"	"1969"	"Austria"	"7441.055"	"67945"	"9131.09767364977"
"1388"	"1969"	"Belgium"	"9612.7"	"96302"	"10018.205082859133"
"1389"	"1969"	"Denmark"	"4890.687"	"61283"	"12530.550411424816"
"1390"	"1969"	"Finland"	"4623.785"	"41048"	"8877.575406295926"
"1391"	"1969"	"France"	"51470"	"560280"	"10885.56440645036"
"1392"	"1969"	"Germany"	"77143.888"	"805410"	"10440.360485849507"
"1393"	"1969"	"Italy"	"53317"	"510051"	"9566.385955698934"
"1394"	"1969"	"Netherlands"	"12873"	"147552"	"11462.130039617805"
"1395"	"1969"	"Norway"	"3850.977"	"38121.9564989153"	"9899.294776082876"
"1396"	"1969"	"Portugal"	"9097.2"	"45364"	"4986.58928021809"
"1397"	"1969"	"Spain"	"33566.084"	"202472"	"6032.04115201523"
"1398"	"1969"	"Sweden"	"7968"	"99919"	"12540.03514056225"
"1399"	"1969"	"Switzerland"	"6212"	"99584"	"16030.907920154541"
"1400"	"1969"	"UK"	"55461"	"585207"	"10551.684967815221"
"1401"	"1970"	"Austria"	"7467.086"	"72785"	"9747.443648030838"
"1402"	"1970"	"Belgium"	"9637.8"	"102265"	"10610.824046981676"
"1403"	"1970"	"Denmark"	"4928.757"	"62524"	"12685.55134692175"
"1404"	"1970"	"Finland"	"4606.307"	"44114"	"9576.869279446637"
"1405"	"1970"	"France"	"51918"	"592389"	"11410.088986478679"
"1406"	"1970"	"Germany"	"77783.164"	"843103"	"10839.145088003876"
"1407"	"1970"	"Italy"	"53661.1"	"521506"	"9718.511174761605"
"1408"	"1970"	"Netherlands"	"13032.335"	"155955"	"11966.773413973782"
"1409"	"1970"	"Norway"	"3877.386"	"38879.4445956961"	"10027.230870410142"
"1410"	"1970"	"Portugal"	"9044.2"	"49498"	"5472.89975896154"
"1411"	"1970"	"Spain"	"33876.479"	"214070"	"6319.13369745421"
"1412"	"1970"	"Sweden"	"8043"	"104647"	"13010.941191097849"
"1413"	"1970"	"Switzerland"	"6267"	"105935"	"16903.6221477581"
"1414"	"1970"	"UK"	"55632"	"599016"	"10767.471958584987"
"1415"	"1971"	"Austria"	"7500.482"	"76506"	"10200.14447071535"
"1416"	"1971"	"Belgium"	"9672.5"	"106103"	"10969.55285603515"
"1417"	"1971"	"Denmark"	"4963.126"	"64191"	"12933.582584846727"
"1418"	"1971"	"Finland"	"4612.124"	"45036"	"9764.69843395364"
"1419"	"1971"	"France"	"52432"	"621055"	"11844.961092462618"
"1420"	"1971"	"Germany"	"78354.709"	"867917"	"11076.768851250534"
"1421"	"1971"	"Italy"	"54005.5"	"531385"	"9839.460795659701"
"1422"	"1971"	"Netherlands"	"13193.776"	"162539"	"12319.369375378208"
"1423"	"1971"	"Norway"	"3903.039"	"40874.1530031483"	"10472.391642294197"
"1424"	"1971"	"Portugal"	"8990.45"	"52781"	"5870.78511086764"
"1425"	"1971"	"Spain"	"34195.056"	"226319"	"6618.47139539704"
"1426"	"1971"	"Sweden"	"8098"	"107112"	"13226.969622128921"
"1427"	"1971"	"Switzerland"	"6343.293"	"110253"	"17381.035370745132"
"1428"	"1971"	"UK"	"55907"	"611705"	"10941.474233995743"
"1429"	"1972"	"Austria"	"7544.201"	"81256"	"10770.656826349139"
"1430"	"1972"	"Belgium"	"9709.1"	"111679"	"11502.507956453224"
"1431"	"1972"	"Denmark"	"4991.596"	"67578"	"13538.355267533672"
"1432"	"1972"	"Finland"	"4639.657"	"48473"	"10447.53954872095"
"1433"	"1972"	"France"	"52894"	"648668"	"12263.545959844218"
"1434"	"1972"	"Germany"	"78717.088"	"903739"	"11480.848986690156"
"1435"	"1972"	"Italy"	"54365.564"	"546933"	"10060.283748734768"
"1436"	"1972"	"Netherlands"	"13329.874"	"167919"	"12597.193341812534"
"1437"	"1972"	"Norway"	"3933.004"	"42955.938725297405"	"10921.91584989423"
"1438"	"1972"	"Portugal"	"8970.45"	"57011"	"6355.42252618319"
"1439"	"1972"	"Spain"	"34513.161"	"245019"	"7099.29177452045"
"1440"	"1972"	"Sweden"	"8122"	"109915"	"13532.996798818025"
"1441"	"1972"	"Switzerland"	"6401.4"	"113781"	"17774.393101509046"
"1442"	"1972"	"UK"	"56079"	"633352"	"11293.924642022861"
"1443"	"1973"	"Austria"	"7586.115"	"85227"	"11234.604273729045"
"1444"	"1973"	"Belgium"	"9738.4"	"118516"	"12169.966318902489"
"1445"	"1973"	"Denmark"	"5021.861"	"70032"	"13945.427800570347"
"1446"	"1973"	"Finland"	"4666.081"	"51724"	"11085.105466450324"
"1447"	"1973"	"France"	"53333"	"683965"	"12824.42390264939"
"1448"	"1973"	"Germany"	"78950.22"	"944755"	"11966.464437971166"
"1449"	"1973"	"Italy"	"54796.843"	"582713"	"10634.061527960652"
"1450"	"1973"	"Netherlands"	"13438.404"	"175791"	"13081.24089735656"
"1451"	"1973"	"Norway"	"3960.613"	"44851.6572110112"	"11324.42306557374"
"1452"	"1973"	"Portugal"	"8975.95"	"63397"	"7062.98497652059"
"1453"	"1973"	"Spain"	"34836.716"	"266896"	"7661.34213110099"
"1454"	"1973"	"Sweden"	"8137"	"114064"	"14017.942730736144"
"1455"	"1973"	"Switzerland"	"6441.1"	"117251"	"18203.567713589295"
"1456"	"1973"	"UK"	"56210"	"675941"	"12025.280199252802"
"1457"	"1974"	"Austria"	"7599.038"	"88588"	"11657.791420440326"
"1458"	"1974"	"Belgium"	"9767.8"	"123494"	"12642.96975777555"
"1459"	"1974"	"Denmark"	"5045.297"	"69379"	"13751.222177802418"
"1460"	"1974"	"Finland"	"4690.574"	"53291"	"11361.296080181231"
"1461"	"1974"	"France"	"53690"	"704012"	"13112.534922704413"
