"Country","start_year","end_year","Delta_Population","Delta_GDP","Delta_Per_Capita_GDP","pct_change_Population","pct_change_GDP","pct_change_Per_Capita_GDP"
"Nicaragua",1935,1940,100,199,84.6179999999999,0.136986301369863,0.211702127659574,0.065713980401208
"Nicaragua",1940,1945,90,170,50.5369000000001,0.108433734939759,0.149253731343284,0.0368267126200513
"Nicaragua",1945,1950,177.916,465,192.9624,0.193386956521739,0.355233002291826,0.135619103416784
"Nicaragua",1950,1955,179.372,872,455.7882,0.163374975863363,0.491544532130778,0.282084072265646
"Nicaragua",1955,1960,215.41,314,-88.5902000000001,0.168646382021909,0.118669690098262,-0.0427646246455659
"Nicaragua",1960,1965,257.693,1826,751.2597,0.17263572403795,0.616891891891892,0.378852654821402
"Nicaragua",1965,1970,302.153,985,77.3865999999998,0.172620288838322,0.205808608441287,0.0283027183141005
"Nicaragua",1970,1975,342.242,1722,317.248,0.166740396308191,0.298388494195113,0.112834079898342
"Nicaragua",1975,1980,410.535,-1450,-974.7601,0.171428678804703,-0.193513946349927,-0.311536348716129
"Nicaragua",1980,1985,385.679,161,-209.9026,0.137481236550113,0.0266423961608473,-0.0974423578028844
"Nicaragua",1985,1990,494,-907,-506.769,0.154810404261987,-0.146196002578981,-0.260654398804332
"Nicaragua",1990,1995,700,465,-123.424,0.189959294436906,0.0877855389843308,-0.0858632142174634
"Nicaragua",1995,2000,550,1738,205.7317,0.125427594070696,0.301631377993752,0.156566035154123
"Nicaragua",2000,2005,534,1253,80.7185999999999,0.108206686930091,0.167066666666667,0.0531128401596887
"Niger",1870,1875,141.602625,109.2245875,20.99355,0.140837735259804,0.403400757868145,0.0746745324293752
"Niger",1875,1880,141.602625,109.2245875,20.99355,0.123451154276319,0.287445161766149,0.0694857188627784
"Niger",1880,1885,141.602625,109.2245875,20.99355,0.109885644610727,0.223267887675949,0.0649711516827591
"Niger",1885,1890,141.602625,109.2245875,20.99355,0.0990062761369145,0.182517574380318,0.061007428774102
"Niger",1890,1895,141.602625,109.2245875,20.99355,0.0900870889335852,0.154346606202418,0.0574995302762304
"Niger",1895,1900,141.602625,109.2245875,20.99355,0.0826421024963391,0.133709065694046,0.0543731024270157
"Niger",1900,1905,141.602625,109.2245875,20.99355,0.0763337231258457,0.117939487069542,0.0515691288993019
"Niger",1905,1910,141.602625,109.2245875,20.99355,0.0709201258733772,0.105497201265068,0.0490401700488112
"Niger",1910,1915,141.602625,109.2245875,20.99355,0.0662235438105518,0.0954296412006681,0.0467476570001407
"Niger",1915,1920,141.602625,109.2245875,20.99355,0.0621103746911056,0.0871161758011863,0.0446599108080301
"Niger",1920,1925,141.602625,109.2245875,20.99355,0.0584782675804002,0.0801351113527341,0.042750669711721
"Niger",1925,1930,141.602625,109.2245875,20.99355,0.0552474900727787,0.0741898957921799,0.0409979786668849
"Niger",1930,1935,141.602625,109.2245875,20.99355,0.0523550073253132,0.0690659036012133,0.0393833412812073
"Niger",1935,1940,141.602625,109.2245875,20.9935499999999,0.0497503285116491,0.0646039719053432,0.0378910645543547
"Niger",1940,1945,141.602625,109.2245875,20.99355,0.0473925343583229,0.0606835721171698,0.0365077471503471
"Niger",1945,1950,141.602625,109.2245875,20.99355,0.045248111671292,0.0572117582589149,0.0352218758139697
"Niger",1950,1955,288.421,399.6339,62.2755,0.0881732079962753,0.1980000127827,0.100927700853831
"Niger",1955,1960,353.169,559.0838,81.5746,0.099218877739364,0.231218714676193,0.120085151573009
"Niger",1960,1965,431.001,1083.8555,174.0271,0.110155410777775,0.364067785292025,0.228717924184981
"Niger",1965,1970,496.837,0,-95.9605,0.114382005606327,0,-0.10264165030142
"Niger",1970,1975,578.536999999999,-490.4597,-180.0729,0.119520066208023,-0.120775332503588,-0.21464144061458
"Niger",1975,1980,674.431,1366.4249,151.3193,0.124455853603536,0.382702075000622,0.229663277352018
"Niger",1980,1985,775.74,-841.6532,-214.0207,0.127306793552244,-0.170482424840912,-0.264159851117122
"Niger",1985,1990,972.521,193.7619,-49.2275999999999,0.141576854045349,0.0473139522705652,-0.0825726483511837
"Niger",1990,1995,1357.603,158.4408,-63.4931,0.173125445533065,0.0369411984145489,-0.116086682112444
"Niger",1995,2000,1752.095,667.5592,-16.3901,0.190458916967132,0.150099625834255,-0.0339021930799819
"Niger",2000,2005,2237.446,1226,13.7216,0.204306324252874,0.239687194525904,0.029378515590208
"Nigeria",1870,1875,1376.468625,1295.149125,25.6088625,0.140837666590508,0.403400861714533,0.0746745781690356
"Nigeria",1875,1880,1376.468625,1295.149125,25.6088625,0.123451101515094,0.287445214492529,0.0694857584667738
"Nigeria",1880,1885,1376.468625,1295.149125,25.6088625,0.109885602807819,0.223267919486446,0.0649711863076975
"Nigeria",1885,1890,1376.468625,1295.149125,25.6088625,0.0990062422017434,0.182517595638557,0.0610074593031529
"Nigeria",1890,1895,1376.468625,1295.149125,25.6088625,0.0900870608372474,0.154346621404816,0.0574995573954035
"Nigeria",1895,1900,1376.468625,1295.149125,25.6088625,0.0826420788519917,0.133709077102837,0.0543731266772571
"Nigeria",1900,1905,1376.468625,1295.149125,25.6088625,0.0763337029534483,0.117939495945932,0.0515691507129057
"Nigeria",1905,1910,1376.468625,1295.149125,25.6088625,0.0709201084607768,0.105497208367381,0.0490401897753891
"Nigeria",1910,1915,1376.468625,1295.149125,25.6088625,0.0662235286278356,0.0954296470121176,0.0467476749254851
"Nigeria",1915,1920,1376.468625,1295.149125,25.6088625000001,0.0621103613358272,0.0871161806441979,0.0446599271680381
"Nigeria",1920,1925,1376.468625,1295.149125,25.6088625,0.0584782557414374,0.080135115450655,0.0427506847028259
"Nigeria",1925,1930,1376.468625,1295.149125,25.6088625,0.0552474795058261,0.0741898993046078,0.0409979924539771
"Nigeria",1930,1935,1376.468625,1295.149125,25.6088625,0.0523549978358617,0.0690659066452176,0.0393833540037203
"Nigeria",1935,1940,1376.468625,1295.149125,25.6088625,0.0497503199429168,0.0646039745687428,0.0378910763309947
"Nigeria",1940,1945,1376.468625,1295.149125,25.6088625,0.0473925265825327,0.0606835744671281,0.0365077580828056
"Nigeria",1945,1950,1376.468625,1295.149125,25.6088625,0.0452481045832612,0.0572117603476745,0.0352218859898674
"Nigeria",1950,1955,4156.369,7155.956,112.0213,0.130716010116571,0.299000015125583,0.148829657386201
"Nigeria",1955,1960,5594.171,2991.62,-44.4232999999999,0.155595446182588,0.0962278584285242,-0.0513740793655529
"Nigeria",1960,1965,6516.558,11272.425,123.3152,0.15684605075557,0.330758422886399,0.150333185294326
"Nigeria",1965,1970,7521.60000000001,15460.694,150.4589,0.156491224405474,0.340897109633168,0.15945292177943
"Nigeria",1970,1975,8835.863,22090.124,192.8428,0.158959462855485,0.363242815672144,0.176264522371577
"Nigeria",1975,1980,10399.773,14742.705,18.1669000000002,0.16143326373959,0.177829102872883,0.0141168339761981
"Nigeria",1980,1985,10068.105,-11344.225,-288.4193,0.134562064989191,-0.116176479714795,-0.221000271940874
"Nigeria",1985,1990,11714.381,21156.739,95.7248999999999,0.13799583971507,0.245146984040198,0.0941577571220126
"Nigeria",1990,1995,12861.323,14350.36,0.400399999999991,0.133134808967423,0.13354265347714,0.000359952594854557
"Nigeria",1995,2000,13713.736,21208.64,48.2909,0.125279548048025,0.174113385046929,0.0433970533509602
"Nigeria",2000,2005,14316.237,42083,185.1775,0.116223204869525,0.294249674866101,0.159490034968046
"North.Korea",1870,1875,44.8837209302301,178.13953488372,30.840558139535,0.00994983837956774,0.0653723063793468,0.0510538575996199
"North.Korea",1875,1880,44.8837209302301,178.13953488372,30.840558139535,0.00985181441835957,0.0613609965154,0.0485739690982305
"North.Korea",1880,1885,44.8837209302401,178.13953488372,30.840558139535,0.00975570304246676,0.0578135023963166,0.0463238364957733
"North.Korea",1885,1890,44.8837209302301,178.13953488372,30.840558139535,0.00966144881684743,0.0546537761763759,0.0442729438821883
"North.Korea",1890,1895,44.8837209302301,178.13953488372,30.840558139534,0.00956899842830388,0.0518215336738488,0.0423959503514452
"North.Korea",1895,1900,44.8837209302392,178.13953488373,30.840558139535,0.00947830058490586,0.0492683711207615,0.0406716376221078
"North.Korea",1900,1905,44.8837209302301,178.13953488372,30.840558139535,0.00938930592110012,0.046954975940172,0.0390821044330955
"North.Korea",1905,1910,44.8837209302301,178.13953488372,30.840558139535,0.00930196690813172,0.0448490880880585,0.0376121427424814
"North.Korea",1910,1915,274.181043368951,313.91074795726,17.669167316153,0.056299202365015,0.0756390247522467,0.0207676274455475
"North.Korea",1915,1920,618.12702702703,517.567567567569,-2.08791891891804,0.120158804412883,0.115941853495511,-0.0024041277541273
"North.Korea",1920,1925,618.12702702702,517.56756756756,-2.08791891891894,0.107269437100805,0.103895962977228,-0.0024099215133238
"North.Korea",1925,1930,618.12702702703,517.56756756757,-2.08791891891906,0.096877447806808,0.0941175314175629,-0.0024157432649889
"North.Korea",1930,1935,618.127027027031,517.56756756757,-2.08791891891894,0.0883211228387577,0.0860214087746333,-0.00242159321248236
"North.Korea",1935,1940,618.127027027031,517.567567567569,-2.08791891891906,0.0811535501657658,0.0792078388875334,-0.00242747156113844
"North.Korea",1940,1945,618.12702702702,517.56756756756,-2.08791891891894,0.0750620022043323,0.0733944250897777,-0.00243337851828894
"North.Korea",1945,1950,618.127027027029,517.56756756757,-2.08791891891906,0.0698210912955946,0.0683760073410485,-0.00243931429328972
"North.Korea",1950,1955,-631.713,1229,200.0574,-0.066698728980883,0.151972301224187,0.234298455795472
"North.Korea",1955,1960,1552.482,2167,51.0798,0.175631520006896,0.232610562473164,0.0484667399490186
"North.Korea",1960,1965,1476.842,3887,190.003,0.142114600888056,0.338500391883654,0.171949303267899
"North.Korea",1965,1970,2043.151,11814,659.013,0.17214540940323,0.768640208197788,0.508891408499462
"North.Korea",1970,1975,1889.406,17707,886.957,0.135812198792085,0.651375809299588,0.453916235753721
"North.Korea",1975,1980,1312.318,3730,0.102100000000064,0.083051225885857,0.0830901517007863,3.5938463635278e-05
"North.Korea",1980,1985,1367.794,3884,-0.10799999999972,0.079924266195837,0.0798831780506365,-3.80138549236847e-05
"North.Korea",1985,1990,1537.126,4369,0.104100000000017,0.0831714229750744,0.0832111227502143,3.66425253085159e-05
"North.Korea",1990,1995,1515.433,-24116,-1319.8418,0.0757014520435201,-0.424025037802862,-0.464558736854184
"North.Korea",1995,2000,-270.528999999999,-7448,-330.9183,-0.012562889561655,-0.227364307955309,-0.217534278489087
"North.Korea",2000,2005,935.117999999999,0,-50.1417999999999,0.0439777176328394,0,-0.0421251554433004
"Norway",1870,1875,68,437.0005395998,191.076416781832,0.039193083573487,0.185181566520111,0.140482539052907
"Norway",1875,1880,116,114.8221607742,-33.934003765899,0.0643372157515252,0.0410541067846445,-0.0218756881017645
"Norway",1880,1885,25,90.5358135154002,27.059498406607,0.0130276185513288,0.031094100567507,0.0178341455704968
"Norway",1885,1890,53,411.6382149308,165.141665726481,0.0272633744855967,0.137111844968384,0.106933112978738
"Norway",1890,1895,86,258.0040118601,53.2828230994173,0.043064596895343,0.07557576712668,0.0311688943600481
"Norway",1895,1900,147,513.1643691361,113.918022048762,0.0705712914066251,0.139756363027461,0.064624441339104
"Norway",1900,1905,79,183.8384260856,15.4093017477001,0.0354260089686099,0.0439277909389749,0.00821090246596547
"Norway",1905,1910,75,842.4903121866,293.868715612651,0.032481593763534,0.192840179435307,0.155313747615823
"Norway",1910,1915,114,1169.1263117116,368.265088470527,0.0478187919463087,0.224342619493563,0.168467896266074
"Norway",1915,1920,137,836.956714077,184.830003380508,0.0548438751000801,0.131174791312832,0.0723622879314819
"Norway",1920,1925,112,647.661545411101,124.094177777168,0.0425047438330171,0.0897358080695142,0.0453053710459299
"Norway",1925,1930,60,2316.1950865141,763.949330982121,0.0218420094648708,0.294490697310819,0.266820785718853
"Norway",1930,1935,82,795.8390059015,172.522129116076,0.0292126825792661,0.0781668717399017,0.0475646967718602
"Norway",1935,1940,84,1028.12656089806,238.465495467075,0.0290758047767394,0.0936608524610355,0.0627602431079489
"Norway",1940,1945,118,296.51623129276,-58.2266735286098,0.039690548267743,0.0246988840904276,-0.0144193521834871
"Norway",1945,1950,174.126,5426.27004599188,1449.64451049194,0.0563332254933679,0.441096894719019,0.36424459625034
"Norway",1950,1955,162.283,3869.3684781378,871.868896125638,0.0497019104316342,0.218262690371835,0.160579663869421
"Norway",1955,1960,153.83,4200.8463760087,902.342807975841,0.044882300303232,0.194507015689666,0.143197674362951
"Norway",1960,1965,141.914,6555.1618050556,1486.06647065314,0.0396270676154258,0.254093281536738,0.206291487209187
"Norway",1965,1970,154.233,6526.0335594509,1337.44266233886,0.0414253725269953,0.201710835130795,0.153909696107049
"Norway",1970,1975,129.927,10295.566705028,2244.08691802418,0.0335089155425847,0.264807453195144,0.223799266918883
"Norway",1975,1980,78.3069999999998,12419.9303904093,2804.71514931647,0.0195410241226477,0.252565887874568,0.228558594738693
"Norway",1980,1985,66.799,10323.6189732225,2243.64522198113,0.0163497828970878,0.167604980048363,0.148821989925678
"Norway",1985,1990,89.5870000000004,6414.4393356441,1146.34946964907,0.0215746532322486,0.089190318554626,0.0661876888864093
"Norway",1990,1995,117.094999999999,16273.5911960071,3237.20686690781,0.0276036856147774,0.207748856752672,0.175306077293914
"Norway",1995,2000,133.299,18161.4088039929,3398.71546364352,0.0305794703999747,0.191967690352207,0.156599490468791
"Norway",2000,2005,100.641000000001,12977,2275.33667870207,0.0224025020033836,0.115076972190692,0.0906438217881063
"Oman",1870,1875,8.95348837209298,16.9276725,18.84493125,0.0243964260819972,0.503892906992632,0.0586018509794117
"Oman",1875,1880,8.95348837209303,16.9276725,18.84493125,0.0238154150686627,0.335059035553454,0.055357782461077
"Oman",1880,1885,8.95348837209298,16.9276725,18.84493125,0.0232614343544196,0.250969452758734,0.0524540429616045
"Oman",1885,1890,8.95348837209303,16.9276725,18.84493125,0.0227326405290506,0.20061996894111,0.0498397467446644
"Oman",1890,1895,8.95348837209298,16.9276725,18.84493125,0.0222273540788637,0.16709697833699,0.0474736710047482
"Oman",1895,1900,8.95348837209298,16.9276725,18.84493125,0.02174404156783,0.143173173642424,0.0453220661472197
"Oman",1900,1905,8.95348837209303,16.9276725,18.84493125,0.0212813000939694,0.125241894179724,0.0433570357069614
"Oman",1905,1910,8.95348837209298,16.9276725,18.84493125,0.0208378436891101,0.111302196290001,0.0415553202050182
"Oman",1910,1915,7.78225518541802,16.9276725,18.84493125,0.0177422709810177,0.100154752381103,0.0398973721307847
"Oman",1915,1920,6.02540540540599,16.9276725,18.84493125,0.0134974646997781,0.091036967448747,0.0383666438631666
"Oman",1920,1925,6.02540540540502,16.9276725,18.8449312499999,0.0133177093874371,0.0834407725538627,0.0369490334554914
"Oman",1925,1930,6.02540540540497,16.9276725,18.8449312500001,0.0131426790078382,0.0770146136896602,0.0356324489086643
"Oman",1930,1935,6.02540540540599,16.9276725,18.8449312499999,0.0129721896828105,0.0715074918304236,0.0344064623952379
"Oman",1935,1940,6.02540540540502,16.9276725,18.8449312500001,0.0128060669532007,0.0667354100420423,0.0332620334907495
"Oman",1940,1945,6.02540540540599,16.9276725,18.8449312499999,0.0126441451834179,0.0625604150886976,0.0321912858622876
"Oman",1945,1950,6.02540540540502,16.9276725,18.8449312500001,0.0124862670105357,0.058877042848877,0.031187325743983
"Oman",1950,1955,50.527,108.68385,143.1991,0.103414328636806,0.357000005419849,0.229819195993674
"Oman",1955,1960,60.177,147.04286,168.4147,0.111621824657077,0.355932217339061,0.219778265174306
"Oman",1960,1965,79.38,154.65377,118.5501,0.13245629843215,0.276086957220293,0.126831105829369
"Oman",1965,1970,99.8639999999999,2242.47964,2745.277,0.147146191385529,3.1371379610248,2.60646080710481
"Oman",1970,1975,134.749,939.79564,468.5797,0.173079986025052,0.317788759421286,0.123357988888086
"Oman",1975,1980,261.572,886.82368,-195.2018,0.286407857350115,0.227560347422204,-0.0457456128674474
"Oman",1980,1985,306.73,4912.99708,2473.0368,0.261078582329594,1.02698230701999,0.60734022486824
"Oman",1985,1990,291.387,1790.08693,-66.0057999999999,0.196672217021343,0.184603792678942,-0.0100849965214403
"Oman",1990,1995,358.399,3772,680.2905,0.202145660342453,0.328371202228606,0.105000206515123
"Oman",1995,2000,403.061,2768,-46.4041999999999,0.189108616839943,0.181401140310636,-0.00648172614087574
"Oman",2000,2005,468.831,4395,353.0439,0.184984497524891,0.243800965218838,0.0496347958907555
"Pakistan",1870,1875,1754.09875,1325.50814102564,19.44755625,0.154102845119546,0.473552544369382,0.0586018647980017
"Pakistan",1875,1880,1754.09875,1325.50814102564,19.44755625,0.133526094118227,0.321367939120245,0.0553577947920805
"Pakistan",1880,1885,1754.09875,1325.50814102564,19.44755625,0.117797106578387,0.24320851869178,0.0524540540329138
"Pakistan",1885,1890,1754.09875,1325.50814102564,19.44755625,0.105383263103057,0.195629707354086,0.0498397567398922
"Pakistan",1890,1895,1754.09875,1325.50814102565,19.44755625,0.0953364019708632,0.163620647890235,0.0474736800734824
"Pakistan",1895,1900,1754.09875,1325.50814102559,19.44755625,0.0870384676336168,0.140613393365689,0.0453220744125542
"Pakistan",1900,1905,1754.09875,1325.5081410257,19.44755625,0.0800693537764966,0.123278749998528,0.0433570432711125
